Library ID,Submission Year,Library Name,Street Address,City,State,Longitude,Latitude
AZ0027,2015,PARKER PUBLIC LIBRARY,1001 SOUTH NAVAJO AVENUE,PARKER,AZ,-114.29529779999999,34.1476628
AZ0028,2015,MARICOPA COUNTY LIBRARY DISTRICT OFFICE,2700 NORTH CENTRAL AVENUE SUITE 700,PHOENIX,AZ,-112.073879,33.478012
AZ0029,2015,AVONDALE PUBLIC LIBRARY,11350 NORTH CIVIC CENTER DRIVE,AVONDALE,AZ,-112.302116,33.445574
AZ0031,2015,CHANDLER PUBLIC LIBRARY,22 SOUTH DELAWARE STREET,CHANDLER,AZ,-111.837484,33.302642
AZ0033,2015,GLENDALE PUBLIC LIBRARY,5959 WEST BROWN STREET,GLENDALE,AZ,-112.18805149999999,33.578273100000004
AZ0034,2015,CITY OF MESA MAIN LIBRARY,64 EAST 1ST STREET,MESA,AZ,-111.82984590000001,33.4172757
AZ0035,2015,PHOENIX PUBLIC LIBRARY,1221 NORTH CENTRAL AVENUE,PHOENIX,AZ,-112.073724,33.463235
AZ0036,2015,SCOTTSDALE PUBLIC LIBRARY,3839 NORTH DRINKWATER BOULEVARD,SCOTTSDALE,AZ,-111.921656,33.492015
AZ0038,2015,TEMPE PUBLIC LIBRARY,3500 SOUTH RURAL ROAD,TEMPE,AZ,-111.92639469999999,33.3902063
AZ0039,2015,TOLLESON PUBLIC LIBRARY,9555 WEST VAN BUREN STREET,TOLLESON,AZ,-112.26613300000001,33.45027
AZ0050,2015,PINAL COUNTY LIBRARY DISTRICT,92 WEST BUTTE AVENUE,FLORENCE,AZ,-111.388195,33.031372999999995
AZ0064,2015,PIMA COUNTY PUBLIC LIBRARY,101 NORTH STONE AVENUE,TUCSON,AZ,-110.97145800000001,32.223309
AZ0067,2015,YAVAPAI COUNTY FREE LIBRARY DISTRICT,1971 COMMERCE CENTER CIRCLE SUITE D,PRESCOTT,AZ,-112.43094199999999,34.591204
AZ0082,2015,YUMA COUNTY LIBRARY DISTRICT,2951 SOUTH 21ST DRIVE,YUMA,AZ,-114.64587399999999,32.67405
AZ0088,2015,PEORIA PUBLIC LIBRARY SYSTEM,8463 WEST MONROE STREET,PEORIA,AZ,-112.24103559999999,33.5772657
AZ0092,2015,YOUNGTOWN PUBLIC LIBRARY,12035 NORTH CLUB HOUSE SQUARE,YOUNGTOWN,AZ,-112.30202870000001,33.603867
AZ0102,2015,GILA COUNTY LIBRARY DISTRICT,1400 EAST ASH STREET,GLOBE,AZ,-110.77445279999999,33.3953893
AZ0106,2015,PIMA PUBLIC LIBRARY,50 SOUTH 200 WEST,PIMA,AZ,-109.83156699999999,32.895348
AZ0107,2015,NAVAJO COUNTY LIBRARY DISTRICT,121 WEST BUFFALO STREET,HOLBROOK,AZ,-110.15844170000001,34.9038156
AZ0111,2015,COPPER QUEEN LIBRARY,6 MAIN STREET,BISBEE,AZ,-109.9151632,31.441625800000004
AZ0113,2015,HUACHUCA CITY PUBLIC LIBRARY,506 NORTH GONZALES BOULEVARD,HUACHUCA CITY,AZ,-110.335242,31.631371899999998
AZ0114,2015,SIERRA VISTA PUBLIC LIBRARY,2600 EAST TACOMA STREET,SIERRA VISTA,AZ,-110.27078300000001,31.565990000000003
AZ0122,2015,COCOPAH TRIBAL LIBRARY,14250 SOUTH AVENUE I,SOMERTON,AZ,-114.76978670000001,32.5527924
AZ0123,2015,SALT RIVER TRIBAL LIBRARY,1880 NORTH LONGMORE ROAD,SCOTTSDALE,AZ,-111.86549950000001,33.4687484
AZ0124,2015,GLOBE PUBLIC LIBRARY,339 SOUTH BROAD STREET,GLOBE,AZ,-110.7856669,33.393722600000004
AZ0125,2015,HAYDEN PUBLIC LIBRARY,219 EAST 5TH STREET,HAYDEN,AZ,-110.78844299999999,33.005402000000004
AZ0126,2015,MIAMI MEMORIAL LIBRARY,282 SOUTH ADONIS AVENUE,MIAMI,AZ,-110.86916780000001,33.3965975
AZ0133,2015,COOLIDGE PUBLIC LIBRARY,160 WEST CENTRAL AVENUE,COOLIDGE,AZ,-111.517206,32.977661
AZ0135,2015,FLORENCE COMMUNITY LIBRARY,1000 SOUTH WILLOW STREET,FLORENCE,AZ,-111.38931070000001,33.0273468
AZ0136,2015,KEARNY PUBLIC LIBRARY,912-A TILBURY ROAD,KEARNY,AZ,-110.91464009999999,33.0544893
AZ0138,2015,MARICOPA PUBLIC LIBRARY,41600 WEST SMITH ENKE ROAD,MARICOPA,AZ,-112.01483799999998,33.073125
AZ0147,2015,CLARK MEMORIAL LIBRARY,39 NORTH 9TH STREET,CLARKDALE,AZ,-112.05757109999999,34.7718737
AZ0150,2015,COTTONWOOD PUBLIC LIBRARY,100 SOUTH 6TH STREET,COTTONWOOD,AZ,-112.022756,34.736587
AZ0152,2015,JEROME PUBLIC LIBRARY,600 CLARK STREET,JEROME,AZ,-112.1143491,34.7480536
AZ0154,2015,PRESCOTT VALLEY PUBLIC LIBRARY,7401 EAST CIVIC CIRCLE,PRESCOTT VALLEY,AZ,-112.33404499999999,34.585665000000006
AZ0158,2015,PRESCOTT PUBLIC LIBRARY,215 EAST GOODWIN STREET,PRESCOTT,AZ,-112.466613,34.539934
AZ0160,2015,HOLBROOK PUBLIC LIBRARY,403 PARK STREET,HOLBROOK,AZ,-110.15496940000001,34.906969399999994
AZ0161,2015,PINETOP-LAKESIDE PUBLIC LIBRARY,1595 JOHNSON DRIVE,PINETOP-LAKESIDE,AZ,-109.9718422,34.150091700000004
AZ0162,2015,SHOW LOW PUBLIC LIBRARY,181 NORTH 9TH STREET,SHOW LOW,AZ,-110.0320482,34.2514033
AZ0165,2015,FREDONIA PUBLIC LIBRARY,130 NORTH MAIN STREET,FREDONIA,AZ,-112.5263571,36.95138060000001
AZ0172,2015,MORENCI COMMUNITY LIBRARY,346 PLAZA DRIVE,MORENCI,AZ,-109.32792959999999,33.0510897
AZ0174,2015,KAIBAB PAIUTE TRIBAL LIBRARY,1 NORTH PIPE SPRINGS ROAD,FREDONIA,AZ,-112.52638300000001,36.950538
AZ0177,2015,LA PAZ COUNTY SERVICES,1108 JOSHUA AVENUE,PARKER,AZ,-114.28972579999999,34.1487054
AZ0179,2015,DR. FERNANDO ESCALANTE COMMUNITY LIBRARY & RESOURCE CENTER,7441 SOUTH CAMINO COCOIM,TUCSON,AZ,-111.07113999999999,32.116078
AZ0180,2015,YAVAPAI-PRESCOTT TRIBAL LIBRARY,530 EAST MERRITT STREET,PRESCOTT,AZ,-112.4660935,34.55492279999999
AZ0182,2015,AK-CHIN INDIAN COMMUNITY LIBRARY,46521 WEST FARRELL ROAD,MARICOPA,AZ,-112.06424579999998,33.0289803
AZ0184,2015,SAN XAVIER LEARNING CENTER LIBRARY,1960 WEST WALK LANE,TUCSON,AZ,-111.1124013,32.143503
CA0001,2015,ALAMEDA COUNTY LIBRARY,2450 STEVENSON BLVD.,FREMONT,CA,-121.97195570000001,37.551279799999996
CA0002,2015,ALAMEDA FREE LIBRARY,1550 OAK ST,ALAMEDA,CA,-122.24271170000002,37.7668365
CA0003,2015,ALHAMBRA CIVIC CENTER LIBRARY,101 S. FIRST ST.,ALHAMBRA,CA,-118.12654840000002,34.0927047
CA0005,2015,ALTADENA LIBRARY DISTRICT,600 E. MARIPOSA ST.,ALTADENA,CA,-118.1373514,34.1896506
CA0007,2015,ANAHEIM PUBLIC LIBRARY,500 W. BROADWAY,ANAHEIM,CA,-117.9188885,33.83193920000001
CA0008,2015,ARCADIA PUBLIC LIBRARY,20 W. DUARTE ROAD,ARCADIA,CA,-118.03246299999999,34.1293
CA0009,2015,PLACER COUNTY LIBRARY,350 NEVADA ST.,AUBURN,CA,-121.08244930000001,38.9059182
CA0010,2015,AZUSA CITY LIBRARY,729 N. DALTON AVE.,AZUSA,CA,-117.90498810000001,34.1343264
CA0011,2015,BERKELEY PUBLIC LIBRARY,2090 KITTREDGE STREET,BERKELEY,CA,-122.268643,37.868392
CA0012,2015,BEVERLY HILLS PUBLIC LIBRARY,444 N. REXFORD DR.,BEVERLY HILLS,CA,-118.3997409,34.0728815
CA0013,2015,BRAWLEY PUBLIC LIBRARY,400 MAIN ST.,BRAWLEY,CA,-115.53356770000002,32.9785863
CA0014,2015,BUENA PARK LIBRARY DISTRICT,7150 LA PALMA AVE.,BUENA PARK,CA,-118.00805700000001,33.846577
CA0015,2015,BURBANK PUBLIC LIBRARY,110 N. GLENOAKS BLVD.,BURBANK,CA,-118.30651429999999,34.18341160000001
CA0016,2015,BURLINGAME PUBLIC LIBRARY,480 PRIMROSE RD.,BURLINGAME,CA,-122.34935,37.578878
CA0019,2015,CAMARENA MEMORIAL PUBLIC LIBRARY,850 ENCINAS AVE.,CALEXICO,CA,-115.4883385,32.6755105
CA0020,2015,CARLSBAD CITY LIBRARY,1775 DOVE LANE,CARLSBAD,CA,-117.2698115,33.10642360000001
CA0021,2015,HARRISON MEMORIAL LIBRARY,OCEAN & LINCOLN AVE.,CARMEL,CA,-121.90596200000002,36.539482
CA0022,2015,CERRITOS PUBLIC LIBRARY,18025 BLOOMFIELD AVE.,CERRITOS,CA,-118.0638433,33.8669926
CA0023,2015,CHULA VISTA PUBLIC LIBRARY,365 F ST.,CHULA VISTA,CA,-117.08284509999999,32.6405375
CA0025,2015,COLTON PUBLIC LIBRARY,656 N. NINTH ST.,COLTON,CA,-117.32170500000001,34.071618
CA0027,2015,CITY OF COMMERCE PUBLIC LIBRARY,5655 JILLSON ST.,COMMERCE,CA,-118.15669799999999,34.0002489
CA0028,2015,CONTRA COSTA COUNTY LIBRARY,1750 OAK PARK BOULEVARD,PLEASANT HILL,CA,-122.06921129999999,37.9336728
CA0029,2015,CORONA PUBLIC LIBRARY,650 SOUTH MAIN ST.,CORONA,CA,-117.5674828,33.8749925
CA0030,2015,COVINA PUBLIC LIBRARY,234 N. SECOND AVE.,COVINA,CA,-117.8878935,34.0878066
CA0031,2015,DALY CITY PUBLIC LIBRARY,111 LAKE MERCED BOULEVARD,DALY CITY,CA,-122.485897,37.704937
CA0034,2015,DOWNEY CITY LIBRARY,11121 BROOKSHIRE AVE.,DOWNEY,CA,-118.12973020000001,33.938104200000005
CA0037,2015,EL SEGUNDO PUBLIC LIBRARY,111 W. MARIPOSA AVE.,EL SEGUNDO,CA,-118.4166142,33.9236122
CA0038,2015,ESCONDIDO PUBLIC LIBRARY,239 S. KALMIA ST.,ESCONDIDO,CA,-117.07909769999999,33.120914
CA0041,2015,FULLERTON PUBLIC LIBRARY,353 W. COMMONWEALTH AVE.,FULLERTON,CA,-117.930898,33.870349
CA0042,2015,GLENDALE PUBLIC LIBRARY,222 E. HARVARD ST.,GLENDALE,CA,-118.25351,34.14443
CA0043,2015,GLENDORA LIBRARY & CULTURAL CENTER,140 SOUTH GLENDORA AVE.,GLENDORA,CA,-117.86547150000001,34.1349099
CA0044,2015,HAYWARD PUBLIC LIBRARY,835 C STREET,HAYWARD,CA,-122.083523,37.670747
CA0046,2015,HUNTINGTON BEACH PUBLIC LIBRARY,7111 TALBERT AVE,HUNTINGTON BEACH,CA,-118.004249,33.701138
CA0047,2015,IMPERIAL COUNTY LIBRARY,1125 W. MAIN STREET,EL CENTRO,CA,-115.5647428,32.792833
CA0048,2015,IMPERIAL PUBLIC LIBRARY,200 W. NINTH ST.,IMPERIAL,CA,-115.57145,32.848502
CA0049,2015,INGLEWOOD PUBLIC LIBRARY,101 W. MANCHESTER BLVD.,INGLEWOOD,CA,-118.356174,33.9617753
CA0055,2015,LARKSPUR PUBLIC LIBRARY,400 MAGNOLIA AVE.,LARKSPUR,CA,-122.535674,37.934315999999995
CA0057,2015,LINCOLN PUBLIC LIBRARY,485 TWELVE BRIDGES DRIVE,LINCOLN,CA,-121.294269,38.8509844
CA0058,2015,LIVERMORE PUBLIC LIBRARY,1188 S. LIVERMORE AVE.,LIVERMORE,CA,-121.7558212,37.6739724
CA0059,2015,LODI PUBLIC LIBRARY,201 W. LOCUST STREET,LODI,CA,-121.2749575,38.1367014
CA0061,2015,LONG BEACH PUBLIC LIBRARY,101 PACIFIC AVE.,LONG BEACH,CA,-118.1938094,33.7681222
CA0062,2015,COUNTY OF LOS ANGELES PUBLIC LIBRARY,7400 E. IMPERIAL HIGHWAY,DOWNEY,CA,-118.161442,33.928691
CA0063,2015,LOS ANGELES PUBLIC LIBRARY,630 W. FIFTH ST.,LOS ANGELES,CA,-118.25425700000001,34.0504546
CA0065,2015,MARIN COUNTY FREE LIBRARY,"3501 CIVIC CENTER DR, RM 414",SAN RAFAEL,CA,-122.5353155,38.000724299999995
CA0067,2015,MENLO PARK PUBLIC LIBRARY,800 ALMA ST.,MENLO PARK,CA,-122.17796440000001,37.4523559
CA0069,2015,MILL VALLEY PUBLIC LIBRARY,375 THROCKMORTON AVE.,MILL VALLEY,CA,-122.554295,37.906308
CA0072,2015,MONROVIA PUBLIC LIBRARY,321 S. MYRTLE AVE.,MONROVIA,CA,-118.0009995,34.1489141
CA0073,2015,MONTEREY COUNTY FREE LIBRARIES,188 SEASIDE CIRCLE,MARINA,CA,-121.799535,36.692156
CA0074,2015,MONTEREY PUBLIC LIBRARY,625 PACIFIC ST.,MONTEREY,CA,-121.89724129999999,36.596377600000004
CA0075,2015,MONTEREY PARK BRUGGEMEYER LIBRARY,318 S. RAMONA AVENUE,MONTEREY PARK,CA,-118.125497,34.059121999999995
CA0076,2015,MOUNTAIN VIEW PUBLIC LIBRARY,585 FRANKLIN ST.,MOUNTAIN VIEW,CA,-122.0842858,37.38958
CA0078,2015,NATIONAL CITY PUBLIC LIBRARY,1401 NATIONAL CITY BLVD.,NATIONAL CITY,CA,-117.104699,32.670274
CA0080,2015,NEWPORT BEACH PUBLIC LIBRARY,1000 AVOCADO AVE.,NEWPORT BEACH,CA,-117.87388700000001,33.607972
CA0081,2015,OAKLAND PUBLIC LIBRARY,125 14TH ST.,OAKLAND,CA,-122.263473,37.801294
CA0082,2015,OCEANSIDE PUBLIC LIBRARY,330 N. COAST HIGHWAY,OCEANSIDE,CA,-117.38046399999999,33.1970227
CA0083,2015,ONTARIO CITY LIBRARY,215 EAST C STREET,ONTARIO,CA,-117.64941019999999,34.0658384
CA0084,2015,ORANGE COUNTY PUBLIC LIBRARIES,1501 E. ST. ANDREW PLACE,SANTA ANA,CA,-117.849474,33.723
CA0085,2015,ORANGE PUBLIC LIBRARY,407 E CHAPMAN AVE,ORANGE,CA,-117.84940900000001,33.787867999999996
CA0087,2015,OXNARD PUBLIC LIBRARY,251 SOUTH A ST.,OXNARD,CA,-119.17857169999999,34.2009771
CA0088,2015,PACIFIC GROVE PUBLIC LIBRARY,550 CENTRAL AVE.,PACIFIC GROVE,CA,-121.91630020000001,36.6219929
CA0090,2015,PALM SPRINGS PUBLIC LIBRARY,300 S. SUNRISE WAY,PALM SPRINGS,CA,-116.52821429999999,33.819495
CA0091,2015,PALO ALTO CITY LIBRARY,270 FOREST AVE,PALO ALTO,CA,-122.1594797,37.4439726
CA0092,2015,PALOS VERDES LIBRARY DISTRICT,701 SILVER SPUR RD.,ROLLING HILLS ESTATE,CA,-118.369013,33.770559999999996
CA0094,2015,PASADENA PUBLIC LIBRARY,285 E. WALNUT ST.,PASADENA,CA,-118.14446740000001,34.1495269
CA0096,2015,PLACENTIA LIBRARY DISTRICT,411 E. CHAPMAN AVE.,PLACENTIA,CA,-117.86067800000001,33.871161
CA0098,2015,POMONA PUBLIC LIBRARY,625 S. GAREY AVE.,POMONA,CA,-117.750001,34.053799
CA0100,2015,REDONDO BEACH PUBLIC LIBRARY,303 N. PACIFIC COAST HWY,REDONDO BEACH,CA,-118.38730120000001,33.8451093
CA0101,2015,REDWOOD CITY PUBLIC LIBRARY,1044 MIDDLEFIELD RD,REDWOOD CITY,CA,-122.2273632,37.4843039
CA0102,2015,RICHMOND PUBLIC LIBRARY,325 CIVIC CENTER PLAZA,RICHMOND,CA,-122.34361399999999,37.935764
CA0103,2015,RIVERSIDE PUBLIC LIBRARY,3581 MISSION INN AVE.,RIVERSIDE,CA,-117.37235090000001,33.982294700000004
CA0104,2015,ROSEVILLE PUBLIC LIBRARY,225 TAYLOR ST.,ROSEVILLE,CA,-121.284621,38.745757
CA0106,2015,SALINAS PUBLIC LIBRARY,350 LINCOLN AVE.,SALINAS,CA,-121.6567205,36.672530200000004
CA0107,2015,SAN ANSELMO PUBLIC LIBRARY,110 TUNSTEAD AVE.,SAN ANSELMO,CA,-122.562844,37.974336
CA0108,2015,SAN BENITO COUNTY FREE LIBRARY,470 FIFTH ST.,HOLLISTER,CA,-121.403908,36.851247
CA0109,2015,SAN BERNARDINO COUNTY LIBRARY,104 W. FOURTH ST.,SAN BERNARDINO,CA,-117.28533600000002,34.1064574
CA0110,2015,SAN BERNARDINO PUBLIC LIBRARY,555 W. SIXTH ST.,SAN BERNARDINO,CA,-117.29526200000001,34.110178999999995
CA0111,2015,SAN BRUNO PUBLIC LIBRARY,701 ANGUS AVE. W.,SAN BRUNO,CA,-122.41462450000002,37.6255826
CA0112,2015,SAN DIEGO COUNTY LIBRARY,"5560 OVERLAND AVE., SUITE 110",SAN DIEGO,CA,-117.130894,32.833643
CA0113,2015,SAN DIEGO PUBLIC LIBRARY,820 E ST.,SAN DIEGO,CA,-117.1703164,32.71460689999999
CA0114,2015,SAN FRANCISCO PUBLIC LIBRARY,100 LARKIN ST,SAN FRANCISCO,CA,-122.41668500000002,37.779053000000005
CA0115,2015,SAN JOSE PUBLIC LIBRARY,150 E SAN FERNANDO STREET,SAN JOSE,CA,-121.88586299999999,37.335892
CA0116,2015,SAN JUAN BAUTISTA CITY LIBRARY,801 SECOND ST.,SAN JUAN BAUTISTA,CA,-121.53991059999998,36.8475451
CA0117,2015,SAN LEANDRO PUBLIC LIBRARY,300 ESTUDILLO AVE.,SAN LEANDRO,CA,-122.1575049,37.72438820000001
CA0119,2015,CROWELL PUBLIC LIBRARY,1890 HUNTINGTON DR.,SAN MARINO,CA,-118.113047,34.119178000000005
CA0120,2015,SAN MATEO COUNTY LIBRARY,125 LESSINGIA COURT,SAN MATEO,CA,-122.3347304,37.510366600000005
CA0121,2015,SAN MATEO PUBLIC LIBRARY,55 WEST THIRD AVE,SAN MATEO,CA,-122.327326,37.562103
CA0122,2015,SAN RAFAEL PUBLIC LIBRARY,1100 E ST.,SAN RAFAEL,CA,-122.533061,37.974987
CA0123,2015,SANTA ANA PUBLIC LIBRARY,26 CIVIC CENTER PLAZA,SANTA ANA,CA,-117.8741902,33.7484799
CA0125,2015,SANTA CLARA CITY LIBRARY,2635 HOMESTEAD ROAD,SANTA CLARA,CA,-121.973506,37.3394037
CA0128,2015,SANTA FE SPRINGS CITY LIBRARY,11700 E. TELEGRAPH RD.,SANTA FE SPRINGS,CA,-118.0841196,33.9464533
CA0130,2015,SANTA MONICA PUBLIC LIBRARY,601 SANTA MONICA BLVD,SANTA MONICA,CA,-118.4932673,34.0179732
CA0131,2015,BLANCHARD/SANTA PAULA PUBLIC LIBRARY DISTRICT,119 N. EIGHTH ST.,SANTA PAULA,CA,-119.06426,34.353021000000005
CA0132,2015,SAUSALITO PUBLIC LIBRARY,420 LITHO ST.,SAUSALITO,CA,-122.488404,37.85951
CA0134,2015,SIERRA MADRE PUBLIC LIBRARY,440 W. SIERRA MADRE BLVD.,SIERRA MADRE,CA,-118.06174240000001,34.1618191
CA0138,2015,SOUTH PASADENA PUBLIC LIBRARY,1100 OXLEY ST.,SOUTH PASADENA,CA,-118.15622320000001,34.1137179
CA0139,2015,SOUTH SAN FRANCISCO PUBLIC LIBRARY,840 W. ORANGE AVE.,SOUTH SAN FRANCISCO,CA,-122.43635479999999,37.652781
CA0142,2015,STOCKTON-SAN JOAQUIN COUNTY PUBLIC LIBRARY,605 N. EL DORADO ST.,STOCKTON,CA,-121.291473,37.959064
CA0143,2015,SUNNYVALE PUBLIC LIBRARY,665 W. OLIVE AVE.,SUNNYVALE,CA,-122.0397482,37.3711804
CA0144,2015,SUTTER COUNTY LIBRARY,750 FORBES AVE.,YUBA CITY,CA,-121.624439,39.137861
CA0146,2015,TORRANCE PUBLIC LIBRARY,3301 TORRANCE BLVD.,TORRANCE,CA,-118.34359920000001,33.8372518
CA0148,2015,TULARE COUNTY FREE LIBRARY,200 W. OAK AVE.,VISALIA,CA,-119.293545,36.3319744
CA0149,2015,TULARE PUBLIC LIBRARY,475 NORTH M STREET,TULARE,CA,-119.3446054,36.2132706
CA0151,2015,UPLAND PUBLIC LIBRARY,450 N. EUCLID AVE.,UPLAND,CA,-117.6509709,34.0991053
CA0152,2015,VENTURA COUNTY LIBRARY,5600 EVERGLADES ST. SUITE A,VENTURA,CA,-119.21558999999999,34.259042
CA0154,2015,WHITTIER PUBLIC LIBRARY,7344 S. WASHINGTON AVE.,WHITTIER,CA,-118.0349631,33.974545299999996
CA0156,2015,WOODLAND PUBLIC LIBRARY,250 FIRST ST.,WOODLAND,CA,-121.77312409999999,38.679615000000005
CA0157,2015,YOLO COUNTY LIBRARY,226 BUCKEYE ST.,WOODLAND,CA,-121.7937322,38.68342379999999
CA0158,2015,YORBA LINDA PUBLIC LIBRARY,18181 IMPERIAL HIGHWAY,YORBA LINDA,CA,-117.8162287,33.891146500000005
CA0159,2015,YUBA COUNTY LIBRARY,303 SECOND ST.,MARYSVILLE,CA,-121.5871259,39.13714279999999
CA0160,2015,CORONADO PUBLIC LIBRARY,640 ORANGE AVE.,CORONADO,CA,-117.17695220000002,32.691067499999996
CA0161,2015,IRWINDALE PUBLIC LIBRARY,5050 N. IRWINDALE AVE.,IRWINDALE,CA,-117.934105,34.104239
CA0162,2015,VERNON PUBLIC LIBRARY,4305 SANTA FE AVE.,VERNON,CA,-118.230227,34.004836
CA0163,2015,BENICIA PUBLIC LIBRARY,150 E. L ST.,BENICIA,CA,-122.1540325,38.0530981
CA0164,2015,LOS GATOS LIBRARY,100 VILLA AVENUE,LOS GATOS,CA,-121.97786629999999,37.2201958
CA0165,2015,A. K. SMILEY PUBLIC LIBRARY,125 W. VINE ST.,REDLANDS,CA,-117.18394280000001,34.054650099999996
CA0166,2015,SIGNAL HILL PUBLIC LIBRARY,1770 E. HILL ST.,SIGNAL HILL,CA,-118.170069,33.797103
CA0167,2015,BANNING LIBRARY DISTRICT,21 W. NICOLET ST.,BANNING,CA,-116.8770004,33.9288993
CA0168,2015,BEAUMONT LIBRARY DISTRICT,125 E. EIGHTH ST.,BEAUMONT,CA,-116.9810071,33.932441600000004
CA0169,2015,THOUSAND OAKS LIBRARY,1401 E. JANSS RD.,THOUSAND OAKS,CA,-118.8526193,34.199518
CA0193,2015,FOLSOM PUBLIC LIBRARY,411 STAFFORD ST,FOLSOM,CA,-121.16699229999999,38.68083370000001
CA0194,2015,RANCHO CUCAMONGA PUBLIC LIBRARY,7368 ARCHIBALD AVENUE,RANCHO CUCAMONGA,CA,-117.59349499999999,34.120206
CA0196,2015,RANCHO MIRAGE PUBLIC LIBRARY,71-100 HIGHWAY 111,RANCHO MIRAGE,CA,-116.422027,33.748277
CA0197,2015,BELVEDERE-TIBURON LIBRARY,1501 TIBURON BLVD,TIBURON,CA,-122.461666,37.876837
CA0198,2015,MISSION VIEJO LIBRARY,100 CIVIC CENTER,MISSION VIEJO,CA,-117.6596,33.595991999999995
CA0199,2015,RIVERSIDE COUNTY LIBRARY SYSTEM,5840 MISSION BLVD,JURUPA VALLEY,CA,-117.41401299999998,34.000419
CA0200,2015,MORENO VALLEY PUBLIC LIBRARY,25480 ALESSANDRO BLVD,MORENO VALLEY,CA,-117.2176477,33.91741
CA0201,2015,CALABASAS CITY LIBRARY,200 CIVIC CENTER WAY,CALABASAS,CA,-118.6471097,34.153575
CA0206,2015,PLEASANTON PUBLIC LIBRARY,400 OLD BERNAL AVE.,PLEASANTON,CA,-121.88087150000001,37.6579812
CA0208,2015,MOORPARK CITY LIBRARY,699 MOORPARK AVENUE,MOORPARK,CA,-118.8821217,34.2864032
CA0209,2015,CAMARILLO PUBLIC LIBRARY,4101 LAS POSAS RD,CAMARILLO,CA,-119.01496929999999,34.242400700000005
CO0001,2015,RANGEVIEW LIBRARY DISTRICT,5877 EAST 120TH AVENUE,THORNTON,CO,-104.9194113,39.914076
CO0005,2015,ARAPAHOE LIBRARY DISTRICT,12855 E. ADAM AIRCRAFT CIRCLE,ENGLEWOOD,CO,-104.839443,39.577378
CO0007,2015,AURORA PUBLIC LIBRARY,14949 E ALAMEDA PARKWAY,AURORA,CO,-104.8141597,39.709076200000005
CO0010,2015,PINE RIVER PUBLIC LIBRARY DISTRICT/BAYFIELD,395 BAYFIELD CENTER DRIVE,BAYFIELD,CO,-107.59551850000001,37.2338513
CO0011,2015,BERTHOUD COMMUNITY LIBRARY DISTRICT,236 WELCH AVENUE,BERTHOUD,CO,-105.076525,40.304204999999996
CO0012,2015,BOULDER PUBLIC LIBRARY,1001 ARAPAHOE AVENUE,BOULDER,CO,-105.2812929,40.0135925
CO0013,2015,BROOMFIELD/EISENHOWER PUBLIC LIBRARY,3 COMMUNITY PARK ROAD,BROOMFIELD,CO,-105.06853999999998,39.917283000000005
CO0014,2015,EAST MORGAN COUNTY LIBRARY DISTRICT/BRUSH,500 CLAYTON STREET,BRUSH,CO,-103.6231433,40.2584324
CO0017,2015,CANON CITY PUBLIC LIBRARY,516 MACON AVE,CANON CITY,CO,-105.24107520000001,38.4414559
CO0021,2015,CORTEZ PUBLIC LIBRARY,202 NORTH PARK,CORTEZ,CO,-108.5749878,37.3510609
CO0027,2015,DACONO PUBLIC LIBRARY,512 CHERRY STREET,DACONO,CO,-104.93726799999999,40.085316
CO0034,2015,DENVER PUBLIC LIBRARY,10 W 14TH AVENUE PARKWAY,DENVER,CO,-104.98863300000001,39.737901
CO0036,2015,DOLORES LIBRARY DISTRICT/MONTEZUMA COUNTY,1002 RAILROAD AVE,DOLORES,CO,-108.49666200000001,37.474374
CO0041,2015,ENGLEWOOD PUBLIC LIBRARY,1000 ENGLEWOOD PARKWAY,ENGLEWOOD,CO,-104.998663,39.654849
CO0045,2015,JOHN C. FREMONT LIBRARY DISTRICT (FLORENCE),130 CHURCH AVE,FLORENCE,CO,-105.1221652,38.3931982
CO0046,2015,POUDRE RIVER PUBLIC LIBRARY DISTRICT,301 E OLIVE STREET,FORT COLLINS,CO,-105.073641,40.58422
CO0047,2015,FORT MORGAN PUBLIC LIBRARY,414 MAIN STREET,FORT MORGAN,CO,-103.8014835,40.2515239
CO0048,2015,FOWLER PUBLIC LIBRARY,411 6TH STREET,FOWLER,CO,-104.0228838,38.1283473
CO0050,2015,GILPIN COUNTY LIBRARY DISTRICT,15131 HIGHWAY 119,BLACK HAWK,CO,-105.51718899999999,39.8338658
CO0053,2015,HAXTUN PUBLIC LIBRARY,141 SOUTH COLORADO AVENUE,HAXTUN,CO,-102.6285563,40.6419713
CO0060,2015,JEFFERSON COUNTY PUBLIC LIBRARY,10200 W 20TH AVE,LAKEWOOD,CO,-105.11306100000002,39.747433
CO0061,2015,JULESBURG PUBLIC LIBRARY,320 CEDAR STREET,JULESBURG,CO,-102.264134,40.9884054
CO0063,2015,LA JUNTA/WOODRUFF MEMORIAL LIBRARY,522 COLORADO AVE,LA JUNTA,CO,-103.54309429999999,37.983716799999996
CO0065,2015,LAFAYETTE PUBLIC LIBRARY,775 W BASELINE RD,LAFAYETTE,CO,-105.09954599999999,40.000258
CO0072,2015,LITTLETON/BEMIS PUBLIC LIBRARY,6014 S. DATURA ST.,LITTLETON,CO,-105.00441399999998,39.608043
CO0073,2015,LONGMONT PUBLIC LIBRARY,409 4TH AVE,LONGMONT,CO,-105.1000212,40.1657201
CO0074,2015,LOUISVILLE PUBLIC LIBRARY,951 SPRUCE STREET,LOUISVILLE,CO,-105.13145209999999,39.9777994
